,Recording timestamp,Gaze point X,Gaze point Y
1553,15651,875,418
1554,15661,875,419
1555,15671,874,424
1556,15681,873,427
1557,15691,872,427
1558,15701,872,427
1559,15711,872,430
1560,15721,872,431
1561,15731,872,432
1562,15741,872,435
1563,15751,870,441
1564,15761,869,443
1565,15771,868,445
1566,15781,867,446
1567,15791,866,448
1568,15801,864,449
1569,15811,862,449
1570,15821,859,450
1571,15831,857,451
1572,15840,856,451
1573,15850,857,450
1574,15860,858,450
1575,15870,857,449
1576,15880,858,449
1577,15890,859,449
1578,15900,861,450
1579,15910,864,454
1580,15920,866,456
1581,15930,866,457
1582,15940,867,458
1583,15950,867,459
1584,15960,867,460
1585,15970,869,462
1586,15980,869,463
1587,15990,870,464
1588,16000,871,467
1589,16010,872,469
1590,16020,873,470
1591,16030,874,472
1592,16040,875,473
1593,16050,876,475
1594,16060,877,475
1595,16070,876,474
1596,16080,875,474
1597,16090,876,474
1598,16100,875,472
1599,16110,874,471
1600,16120,872,471
1601,16130,871,470
1602,16140,871,467
1603,16150,868,466
1604,16160,865,466
1605,16170,864,466
1606,16180,863,467
1611,16230,860,464
1612,16240,858,465
1613,16250,857,464
1614,16260,856,465
1615,16270,854,466
1616,16280,853,468
1617,16290,854,469
1618,16300,854,469
1619,16310,853,468
1620,16320,853,468
1621,16330,854,467
1622,16340,855,467
1623,16350,854,467
1624,16360,854,467
1625,16370,854,467
1626,16380,854,466
1627,16390,854,468
1628,16400,853,467
1629,16410,853,468
1630,16420,853,470
1631,16430,853,471
1632,16440,852,471
1633,16450,853,471
1634,16460,854,471
1635,16470,854,471
1636,16480,854,472
1637,16490,854,472
1638,16500,855,470
1639,16510,856,470
1640,16520,856,470
1641,16530,857,470
1642,16540,859,470
1643,16550,860,470
1644,16560,860,472
1645,16570,861,471
1646,16580,861,471
1647,16590,861,472
1648,16600,862,474
1649,16610,863,474
1650,16620,863,474
1651,16630,863,475
1652,16640,862,478
1653,16650,862,480
1654,16660,862,480
1655,16670,860,479
1656,16680,855,478
1657,16690,849,479
1658,16700,846,481
1659,16710,845,482
1660,16720,843,480
1661,16730,841,479
1662,16740,839,481
1663,16750,838,481
1664,16760,835,481
1665,16770,834,479
1666,16780,834,478
1667,16790,834,475
1668,16800,832,473
1669,16810,831,471
1670,16820,829,470
1671,16830,828,469
1672,16840,826,467
1673,16850,825,465
1674,16860,824,462
1675,16870,819,466
1676,16880,811,473
1677,16890,812,472
1678,16900,812,471
1679,16910,810,472
1680,16920,811,472
1681,16930,809,474
1682,16940,808,474
1683,16950,807,475
1684,16960,805,479
1685,16970,805,479
1686,16980,805,480
1687,16990,806,483
1688,17000,806,484
1689,17010,807,485
1690,17020,808,486
1691,17030,807,487
1692,17040,807,488
1693,17050,808,488
1694,17060,809,487
1695,17070,809,489
1696,17080,808,489
1697,17090,808,487
1698,17100,808,486
1699,17110,808,485
1700,17120,808,485
1701,17130,809,485
1702,17140,809,484
1703,17150,809,484
1704,17160,807,484
1705,17170,809,479
1706,17180,812,474
1707,17190,810,474
1708,17200,808,475
1709,17210,806,475
1710,17220,805,474
1711,17230,804,474
1712,17240,803,474
1713,17250,802,474
1714,17260,801,474
1715,17270,799,475
1716,17280,799,477
1717,17290,798,477
1718,17300,796,476
1719,17310,794,477
1720,17320,793,478
1721,17330,792,477
1722,17340,790,476
1723,17350,789,476
1724,17360,789,476
1725,17370,789,476
1726,17380,787,475
1727,17390,787,475
1728,17400,787,476
1729,17410,787,476
1730,17420,787,476
1731,17430,787,476
1732,17440,787,477
1733,17450,787,478
1734,17460,786,477
1735,17470,786,477
1736,17480,788,480
1737,17490,789,480
1738,17500,789,479
1739,17510,789,479
1740,17519,789,480
1741,17529,790,482
1742,17540,791,482
1743,17550,792,483
1744,17559,793,486
1745,17569,795,487
1746,17579,797,488
1747,17589,799,488
1748,17599,801,489
1749,17609,802,490
1750,17619,803,490
1751,17629,803,491
1752,17639,803,492
1753,17649,804,492
1754,17659,804,492
1755,17669,804,493
1756,17679,803,495
1757,17689,801,496
1758,17699,801,498
1759,17709,801,499
1760,17719,800,500
1761,17729,800,501
1762,17739,800,501
1763,17749,799,502
1764,17759,799,505
1765,17769,798,505
1766,17779,796,505
1767,17789,796,505
1768,17799,795,506
1769,17809,793,504
1770,17819,792,502
1771,17829,792,499
1772,17839,792,499
1773,17849,792,497
1774,17859,790,492
1775,17869,790,490
1776,17879,790,489
1777,17889,789,486
1778,17899,788,484
1779,17909,789,482
1780,17919,791,482
1781,17929,791,481
1782,17939,791,479
1783,17949,792,478
1784,17959,794,479
1785,17969,794,480
1786,17979,793,479
1787,17989,794,478
1788,17999,796,478
1789,18009,795,479
1790,18019,794,480
1791,18029,794,481
1792,18039,793,483
1793,18049,792,483
1794,18059,790,483
1795,18069,790,483
1796,18079,791,486
1797,18089,792,487
1798,18099,794,487
1799,18109,794,488
1800,18119,794,490
1801,18129,795,491
1802,18139,795,491
1803,18149,795,492
1806,18179,794,497
1807,18189,794,496
1808,18199,794,494
1809,18209,792,494
1810,18219,790,495
1811,18229,790,494
1812,18239,789,493
1813,18249,787,494
1814,18259,787,495
1815,18269,786,496
1816,18279,785,494
1817,18289,784,494
1818,18299,784,497
1819,18309,785,499
1820,18319,785,499
1821,18329,785,501
1822,18339,785,504
1823,18349,785,506
1824,18359,784,507
1825,18369,784,509
1826,18379,785,511
1827,18389,785,512
1828,18399,785,513
1829,18409,785,514
1830,18419,786,515
1831,18429,787,516
1832,18439,788,517
1833,18449,789,518
1834,18459,790,519
1835,18469,791,520
1836,18479,792,520
1837,18489,793,521
1838,18499,794,521
1839,18509,794,520
1840,18519,795,519
1841,18529,795,518
1842,18539,795,517
1843,18549,795,515
1844,18559,795,513
1845,18569,794,511
1846,18579,794,510
1847,18589,794,508
1848,18599,794,507
1849,18609,793,506
1850,18619,792,506
1851,18629,792,504
1852,18639,791,502
1853,18649,791,500
1854,18659,790,500
1855,18669,790,499
1856,18679,789,498
1857,18689,789,498
1858,18699,789,498
1859,18709,788,497
1860,18719,786,498
1861,18729,783,500
1862,18739,780,505
1863,18749,780,506
1864,18759,780,507
1865,18769,779,508
1866,18779,779,510
1867,18789,779,511
1868,18799,779,512
1869,18809,778,514
1870,18819,778,515
1871,18829,779,515
1872,18839,779,516
1873,18849,778,517
1874,18859,778,517
1875,18869,778,515
1876,18879,777,513
1877,18889,778,515
1878,18899,779,516
1879,18909,779,516
1880,18919,778,515
1881,18929,778,516
1882,18939,780,515
1883,18949,780,513
1884,18959,780,513
1885,18969,781,513
1886,18979,782,513
1887,18989,781,510
1888,18999,779,508
1889,19009,779,509
1890,19019,781,509
1891,19029,781,509
1892,19039,780,509
1893,19049,780,511
1894,19059,779,513
1895,19069,778,514
1896,19079,778,516
1897,19089,778,518
1898,19099,779,519
1899,19109,778,520
1900,19119,777,523
1901,19129,776,524
1902,19139,776,525
1903,19149,776,525
1904,19159,776,525
1905,19169,776,526
1906,19179,776,526
1907,19188,776,527
1908,19198,776,528
1909,19208,776,527
1910,19218,777,527
1911,19228,778,527
1912,19238,779,526
1913,19248,780,526
1914,19258,782,526
1915,19268,783,526
1916,19278,783,524
1917,19288,782,525
1918,19298,782,525
1919,19308,783,524
1920,19318,782,524
1921,19328,782,523
1922,19338,781,524
1923,19348,780,524
1924,19358,779,524
1925,19368,778,525
1926,19378,777,526
1929,19408,777,524
1930,19418,776,524
1931,19428,775,524
1932,19438,775,524
1933,19448,774,523
1934,19458,774,522
1935,19468,774,520
1936,19478,774,519
1937,19488,775,518
1938,19498,775,519
1939,19508,775,519
1940,19518,775,520
1941,19528,775,520
1942,19538,776,523
1943,19548,776,525
1944,19558,776,527
1945,19568,775,530
1946,19578,774,531
1947,19588,774,531
1948,19598,773,530
1949,19608,773,529
1950,19618,773,527
1951,19628,773,524
1952,19638,772,521
1953,19648,772,517
1954,19658,772,514
1955,19668,772,509
1956,19678,772,505
1957,19688,772,501
1958,19698,772,499
1959,19708,770,499
1960,19718,768,498
1961,19728,767,496
1962,19738,765,494
1963,19748,762,495
1964,19758,761,497
1965,19768,760,498
1966,19778,759,499
1967,19788,758,502
1968,19798,757,504
1969,19808,758,503
1970,19818,760,504
1971,19828,760,507
1972,19838,762,509
1973,19848,765,509
1974,19858,767,507
1975,19868,768,508
1976,19878,769,509
1977,19888,770,508
1978,19898,771,507
1979,19908,772,509
1980,19918,774,512
1981,19928,774,511
1982,19938,774,510
1983,19948,773,510
1984,19958,772,509
1985,19968,772,508
1986,19978,772,505
1989,20008,770,503
1990,20018,771,501
1991,20028,770,498
1992,20038,768,494
1993,20048,766,493
1994,20058,765,491
1995,20068,765,489
1996,20078,764,488
1997,20088,763,488
1998,20098,762,490
1999,20108,761,491
2000,20118,760,491
2001,20128,759,491
2002,20138,758,493
2003,20148,758,494
2004,20158,759,495
2005,20168,759,496
2006,20178,759,496
2007,20188,760,495
2008,20198,761,496
2009,20208,761,498
2010,20218,761,503
2011,20228,762,504
2012,20238,762,505
2013,20248,762,507
2014,20258,762,510
2015,20268,762,512
2016,20278,762,513
2017,20288,762,516
2018,20298,762,518
2019,20308,763,517
2020,20318,763,514
2021,20328,762,514
2022,20338,762,514
2023,20348,763,512
2024,20358,763,508
2025,20368,763,508
2026,20378,762,508
2027,20388,763,507
2028,20398,762,505
2029,20408,762,506
2030,20418,763,510
2031,20428,764,511
2032,20438,764,513
2033,20448,764,515
2034,20458,764,518
2035,20468,766,520
2036,20478,768,522
2037,20488,769,524
2038,20498,770,528
2039,20508,771,529
2040,20518,771,529
2041,20528,771,529
2042,20538,772,528
2043,20548,773,527
2044,20558,773,529
2045,20568,773,529
2046,20578,773,529
2047,20588,773,527
2048,20598,774,526
2053,20648,773,523
2054,20658,773,521
2055,20668,774,519
2056,20678,775,517
2057,20688,774,516
2058,20698,774,514
2059,20708,774,512
2060,20718,773,510
2061,20728,773,509
2063,20738,773,509
2064,20748,772,510
2069,20798,773,514
2070,20808,773,515
2071,20818,773,518
2072,20828,772,519
2073,20838,772,520
2074,20848,771,524
2075,20858,770,525
2076,20867,768,526
2077,20877,766,530
2078,20887,764,531
2079,20897,763,532
2080,20907,760,532
2081,20917,757,532
2082,20927,756,532
2083,20937,754,532
2084,20947,753,531
2085,20957,753,530
2086,20967,752,530
2087,20977,752,529
2088,20987,753,527
2089,20997,751,527
2090,21007,751,527
2091,21017,752,527
2092,21027,753,527
2093,21037,754,526
2094,21047,754,527
2095,21057,754,528
2096,21067,753,526
2097,21077,753,525
2098,21087,753,525
2099,21097,753,525
2100,21107,753,523
2101,21117,753,523
2102,21127,751,522
2103,21137,749,521
2104,21147,748,519
2105,21157,748,518
2106,21167,748,519
2107,21177,747,518
2108,21187,746,518
2109,21197,746,519
2110,21207,745,520
2111,21217,745,520
2112,21227,745,521
2113,21237,745,523
2114,21247,745,525
2115,21257,744,525
2116,21267,743,526
2117,21277,743,528
2120,21307,744,529
2121,21317,742,527
2122,21327,741,527
2123,21337,741,528
2124,21347,741,527
2125,21357,741,527
2126,21367,741,527
2127,21377,742,530
2128,21387,742,530
2129,21397,742,529
2130,21407,741,529
2131,21417,742,532
2132,21427,742,532
2133,21437,742,531
2134,21447,742,531
2135,21457,743,532
2136,21467,743,530
2137,21477,743,528
2138,21487,743,527
2139,21497,744,528
2140,21507,745,528
2141,21517,745,526
2142,21527,746,526
2143,21537,748,526
2144,21547,749,527
2145,21557,749,528
2146,21567,750,528
2147,21577,750,530
2148,21587,750,531
2149,21597,750,532
2150,21607,750,533
2151,21617,750,535
2152,21627,749,538
2153,21637,748,539
2154,21647,747,539
2155,21657,747,539
2156,21667,747,540
2157,21677,746,542
2158,21687,747,543
2159,21697,747,543
2160,21707,746,543
2161,21717,746,542
2162,21727,746,542
2164,21737,746,541
2165,21747,745,541
2166,21757,744,543
2167,21767,744,543
2168,21777,745,542
2169,21787,745,542
2170,21797,745,541
2171,21807,745,541
2172,21817,745,541
2173,21827,746,540
2174,21837,747,540
2175,21847,749,542
2176,21857,750,541
2177,21867,750,542
2178,21877,751,542
2179,21887,751,542
2180,21897,751,544
2181,21907,752,546
2182,21917,753,546
2183,21927,754,546
2184,21937,755,545
2185,21947,756,544
2188,21977,758,544
2191,22007,759,541
2192,22017,761,541
2193,22027,763,540
2194,22037,764,538
2195,22047,765,535
2196,22057,764,533
2197,22067,763,530
2198,22077,763,529
2199,22087,763,528
2200,22097,762,527
2201,22107,760,527
2202,22117,759,526
2205,22147,757,525
2206,22157,756,525
2207,22167,755,525
2208,22177,754,525
2209,22187,755,527
2210,22197,755,529
2211,22207,753,530
2212,22217,752,531
2213,22227,752,533
2214,22237,752,534
2215,22247,752,535
2216,22257,751,536
2217,22267,751,538
2218,22277,752,538
2219,22287,751,539
2220,22297,750,539
2221,22307,751,538
2222,22317,752,537
2223,22327,752,536
2224,22337,752,536
2225,22347,753,537
2226,22357,754,537
2227,22367,755,537
2228,22377,755,538
2229,22387,756,539
2230,22397,757,540
2231,22407,757,542
2232,22417,756,543
2233,22427,756,543
2234,22437,757,542
2235,22447,757,542
2236,22457,756,543
2237,22467,756,543
2238,22477,756,543
2239,22487,756,542
2240,22497,755,541
2241,22507,755,540
2242,22517,755,540
2243,22527,755,541
2244,22537,754,540
2245,22546,754,538
2246,22556,753,537
2247,22566,752,537
2250,22596,751,536
2251,22606,751,536
2252,22616,751,536
2253,22626,751,536
2254,22636,751,536
2255,22646,750,535
2256,22656,750,536
2257,22666,751,537
2258,22676,751,538
2259,22686,753,539
2260,22696,753,541
2261,22706,753,542
2262,22716,753,542
2263,22726,754,541
2264,22736,754,541
2265,22746,754,543
2266,22756,754,543
2267,22766,755,544
2268,22776,757,544
2269,22786,757,543
2270,22796,756,540
2271,22806,758,540
2272,22816,758,540
2273,22826,757,540
2274,22836,756,539
2275,22846,756,537
2276,22856,756,536
2277,22866,755,534
2278,22876,753,532
2279,22886,752,532
2280,22896,752,534
2281,22906,751,533
2282,22916,751,531
2283,22926,751,531
2284,22936,751,532
2285,22946,751,532
2286,22956,751,531
2287,22966,751,531
2288,22976,753,532
2289,22986,753,532
2290,22996,752,531
2291,23006,754,531
2292,23016,755,531
2293,23026,755,534
2294,23036,756,534
2295,23046,757,534
2296,23056,758,534
2297,23066,759,534
2298,23076,758,534
2299,23086,758,534
2300,23096,759,535
2301,23106,757,536
2302,23116,757,536
2303,23126,756,535
2304,23136,756,535
2305,23146,756,536
2306,23156,755,537
2307,23166,754,537
2308,23176,753,539
2309,23186,752,540
2310,23196,751,540
2311,23206,751,543
2312,23216,750,544
2313,23226,748,543
2314,23236,747,543
2315,23246,745,543
2316,23256,743,543
2317,23266,742,543
2318,23276,742,543
2319,23286,741,542
2320,23296,740,542
2321,23306,739,538
2322,23316,739,538
2323,23326,739,540
2324,23336,738,540
2325,23346,738,541
2326,23356,739,542
2327,23366,738,543
2328,23376,737,543
2329,23386,737,542
2330,23396,736,542
2331,23406,735,542
2332,23416,734,543
2333,23426,735,543
2334,23436,736,544
2335,23446,736,544
2336,23456,735,545
2337,23466,735,545
2338,23476,736,546
2339,23486,736,548
2340,23496,737,548
2341,23506,739,549
2342,23516,740,550
2343,23526,740,550
2344,23536,740,550
2345,23546,740,551
2346,23556,741,551
2347,23566,742,552
2348,23576,743,553
2349,23586,743,551
2350,23596,743,551
2351,23606,743,551
2352,23616,742,550
2353,23626,741,548
2356,23656,742,548
2357,23666,741,547
2358,23676,740,546
2359,23686,737,543
2360,23696,737,543
2361,23706,738,547
2362,23716,736,547
2363,23726,734,545
2364,23736,734,546
2365,23746,734,547
2366,23756,733,547
2367,23766,732,546
2368,23776,733,548
2369,23786,735,551
2370,23796,734,550
2371,23806,732,547
2372,23816,733,547
2373,23826,735,548
2374,23836,735,550
2375,23846,736,553
2376,23856,738,554
2377,23866,739,554
2378,23876,739,554
2379,23886,740,554
2380,23896,740,554
2383,23926,744,559
2384,23936,744,559
2385,23946,744,561
2386,23956,746,561
2387,23966,747,561
2388,23976,747,561
2389,23986,747,563
2390,23996,747,565
2391,24006,747,567
2392,24016,747,567
2393,24026,746,568
2394,24036,747,570
2395,24046,747,571
2396,24056,747,571
2397,24066,745,572
2398,24076,745,574
2399,24086,746,576
2400,24096,746,576
2401,24106,745,577
2402,24116,745,579
2403,24126,745,581
2404,24136,743,580
2405,24146,742,579
2406,24156,742,581
2407,24166,742,582
2408,24176,741,581
2409,24186,739,581
2410,24196,738,583
2411,24206,737,585
2412,24215,735,585
2413,24225,734,585
2414,24235,734,587
2415,24245,734,589
2416,24255,733,589
2417,24265,733,589
2418,24275,734,590
2419,24285,740,594
2420,24295,739,594
2421,24305,740,595
2422,24315,742,595
2423,24325,744,596
2424,24335,744,597
2425,24345,745,597
2426,24355,747,597
2427,24365,749,600
2428,24375,751,600
2429,24385,751,599
2430,24395,752,598
2431,24405,752,598
2432,24415,752,597
2433,24425,753,596
2434,24435,754,595
2435,24445,755,593
2436,24455,754,591
2437,24465,753,588
2438,24475,753,588
2439,24485,753,588
2440,24495,753,587
2441,24505,752,585
2442,24515,752,583
2443,24525,751,582
2444,24535,751,581
2445,24545,749,580
2446,24555,749,580
2447,24565,749,579
2448,24575,748,578
2449,24585,747,577
2450,24595,747,578
2451,24605,747,579
2452,24615,747,579
2453,24625,746,578
2454,24635,745,578
2455,24645,746,581
2456,24655,746,583
2457,24665,744,582
2458,24675,744,582
2459,24685,744,583
2460,24695,743,583
2461,24705,742,583
2462,24715,742,584
2463,24725,740,585
2464,24735,739,586
2465,24745,738,586
2466,24755,737,586
2467,24765,738,587
2468,24775,738,588
2469,24785,738,588
2470,24795,738,589
2471,24805,739,589
2472,24815,740,590
2473,24825,742,592
2474,24835,743,591
2475,24845,744,590
2476,24855,744,590
2477,24865,744,589
2478,24875,745,589
2479,24885,747,589
2480,24895,747,588
2481,24905,746,587
2482,24915,747,588
2483,24925,747,587
2484,24935,747,587
2485,24945,747,587
2486,24955,748,589
2487,24965,748,589
2488,24975,747,589
2489,24985,746,588
2490,24995,746,588
2491,25005,747,588
2492,25015,747,588
2493,25025,746,588
2494,25035,746,588
2495,25045,744,588
2496,25055,744,588
2497,25065,743,588
2500,25095,743,590
2501,25105,742,590
2502,25115,742,590
2505,25145,740,592
2506,25155,739,592
2511,25205,741,593
2512,25215,740,595
2513,25225,740,596
2514,25235,740,597
2515,25245,740,596
2516,25255,740,596
2517,25265,739,597
2518,25275,739,598
2519,25285,740,598
2520,25295,740,598
2521,25305,739,598
2522,25315,739,597
2523,25325,740,597
2524,25335,741,598
2525,25345,739,598
2526,25355,739,598
2527,25365,740,598
2528,25375,741,597
2529,25385,740,597
2530,25395,740,596
2531,25405,740,595
2532,25415,740,595
2533,25425,739,595
2534,25435,739,596
2535,25445,740,597
2536,25455,741,598
2537,25465,742,598
2538,25475,744,599
2539,25485,745,600
2540,25495,746,601
2541,25505,747,603
2542,25515,749,604
2543,25525,751,605
2544,25535,752,605
2545,25545,753,605
2546,25555,755,605
2547,25565,755,605
2548,25575,755,605
2549,25585,755,604
2550,25595,756,604
2551,25605,756,604
2552,25615,756,604
2553,25625,755,603
2554,25635,756,601
2555,25645,755,600
2556,25655,754,600
2557,25665,753,600
2558,25675,754,599
2559,25685,754,599
2560,25695,754,599
2561,25705,754,599
2562,25715,757,600
2563,25725,761,602
2564,25735,761,602
2565,25745,761,601
2566,25755,763,600
2567,25765,765,600
2568,25775,763,600
2569,25785,756,598
2570,25795,749,598
2571,25805,744,600
2572,25815,741,601
2573,25825,739,602
2574,25835,739,603
2575,25845,739,604
2576,25854,737,605
2577,25864,736,606
2578,25875,735,606
2579,25884,734,607
2580,25894,732,610
2581,25904,729,613
2582,25914,727,612
2583,25924,724,608
