Recording timestamp,Gaze point X,Gaze point Y
101099,757,664
101109,756,665
101119,755,668
101129,753,669
101139,752,668
101149,752,669
101159,751,671
101169,749,674
101179,749,673
101189,749,672
101199,748,674
101209,747,675
101219,747,676
101229,748,676
101239,747,677
101249,745,678
101259,745,677
101269,745,677
101279,745,679
101289,744,679
101299,744,679
101309,746,679
101319,746,680
101329,747,682
101339,749,684
101349,752,685
101359,754,686
101369,755,688
101379,757,689
101389,760,690
101399,762,691
101409,765,692
101419,767,690
101429,769,689
101439,771,689
101449,773,686
101459,775,678
101469,777,678
101479,778,678
101489,778,677
101499,780,676
101509,780,676
101519,780,675
101529,780,675
101539,779,674
101549,778,672
101559,777,674
101569,774,674
101579,773,673
101589,771,674
101599,769,675
101609,766,673
101619,763,672
101629,761,673
101639,757,676
101649,754,678
101659,753,677
101669,753,676
101679,751,677
101689,749,677
101699,748,676
101709,747,676
101719,745,677
101729,743,677
101739,743,676
101749,744,673
101759,743,672
101769,742,672
101779,743,668
101789,743,666
101799,743,666
101809,742,666
101819,743,665
101829,744,663
101839,743,662
101849,741,662
101859,742,662
101869,743,661
101879,742,660
101889,741,658
101899,743,655
101909,744,655
101919,743,655
101929,739,656
101939,733,661
101949,734,659
101959,736,655
101969,734,655
101979,732,655
101986,,
101989,731,656
101999,729,659
102009,725,659
102019,724,659
102029,724,660
102039,723,660
102049,721,660
102059,719,660
102069,,
102079,,
102089,719,659
102099,718,659
102109,716,660
102119,715,659
102129,715,658
102139,715,660
102149,714,661
102159,713,660
102169,713,660
102179,715,661
102189,718,660
102199,720,661
102209,723,661
102219,724,661
102229,724,660
102239,725,658
102249,726,659
102259,727,660
102269,728,660
102279,728,661
102289,727,662
102299,725,663
102309,723,664
102319,723,664
102329,725,665
102339,724,666
102349,724,664
102359,723,656
102369,725,655
102378,724,654
102388,723,654
102398,724,654
102408,726,653
102418,726,652
102428,725,651
102438,724,650
102448,725,649
102458,726,650
102468,725,651
102478,726,652
102488,727,652
102498,726,654
102508,725,656
102518,,
102528,,
102538,721,666
102548,723,663
102558,724,661
102568,722,661
102578,718,663
102588,716,664
102598,714,666
102608,711,668
102618,708,667
102628,706,666
102638,703,666
102648,700,665
102658,698,665
102668,696,668
102678,695,670
102688,691,671
102698,688,672
102708,686,672
102718,684,674
102728,681,676
102738,679,674
102748,679,670
102758,678,669
102768,678,669
102778,679,666
102788,681,662
102798,683,658
102808,684,656
102818,686,650
102828,689,645
102838,692,645
102848,694,646
102858,694,647
102868,695,647
102878,696,648
102888,696,650
102898,696,652
102908,696,654
102918,696,658
102928,695,660
102938,694,661
102948,693,662
102958,692,663
102968,691,663
102978,689,663
102988,689,663
102998,688,664
103008,688,665
103018,688,664
103028,688,664
103038,689,665
103048,689,665
103058,688,664
103068,689,665
103078,689,666
103088,690,667
103098,692,666
103108,694,664
103118,695,663
103128,696,662
103138,695,662
103148,695,661
103158,697,662
103168,699,663
103178,702,663
103188,,
103198,,
103208,,
103218,,
103228,710,662
103238,710,663
103248,711,665
103258,712,663
103268,713,662
103278,715,662
103288,716,662
103298,717,663
103308,718,663
103318,716,665
103328,713,670
103338,714,668
103348,715,664
103358,714,664
103368,712,663
103378,710,662
103388,709,662
103398,709,662
103408,708,661
103418,708,661
103428,708,660
103438,708,661
103448,707,661
103458,707,662
103468,708,663
103478,709,665
103488,709,667
103498,708,669
103508,707,671
103518,707,672
103528,706,673
103538,704,675
103548,703,678
103558,703,678
103568,701,675
103578,698,675
103588,697,674
103598,697,675
103608,697,676
103618,696,677
103628,697,678
103638,697,677
103648,697,677
103658,695,678
103668,695,676
103678,694,678
103688,688,686
103698,688,683
103708,689,680
103718,,
103728,,
103738,688,681
103748,686,682
103758,684,682
103768,683,680
103778,683,679
103788,682,679
103798,682,679
103808,683,679
103818,683,679
103828,683,679
103838,683,679
103848,,
103858,,
103868,,
103878,,
103888,,
103898,,
103908,688,676
103918,691,674
103928,695,670
103938,699,671
103948,703,671
103958,707,670
103968,709,669
103978,711,667
103988,712,667
103998,713,667
104008,714,668
104018,716,668
104028,717,668
104038,719,668
104048,719,668
104057,718,669
104067,718,670
104077,718,673
104087,717,674
104097,713,674
104107,707,675
104117,707,675
104127,707,676
104137,706,675
104147,706,675
104157,,
104167,,
104177,706,675
104187,706,673
104197,705,671
104207,705,670
104217,707,668
104227,709,665
104237,710,663
104247,712,659
104257,715,658
104267,717,658
104277,718,659
104287,720,659
104297,721,660
104307,721,661
104317,721,663
104327,723,664
104337,724,665
104347,723,667
104357,722,669
104367,722,669
104377,721,670
104387,721,669
104397,720,669
104407,721,669
104417,721,670
104427,719,672
104437,718,673
104447,718,674
104457,718,676
104467,718,675
104477,717,675
104487,717,677
104497,717,678
104507,717,679
104517,714,676
104527,710,669
104537,712,671
104547,713,674
104557,713,674
104567,714,674
104577,714,675
104587,715,674
104597,716,673
104607,,
104617,,
104627,722,665
104637,,
104647,,
104657,723,670
104667,722,668
104677,714,668
104687,701,669
104697,700,670
104707,698,671
104717,692,666
104727,690,663
104737,689,665
104747,687,668
104757,,
104767,,
104777,686,667
104787,686,668
104797,685,669
104807,683,672
104817,683,669
104827,688,665
104837,692,670
104847,691,674
104857,694,674
104867,698,672
104877,700,673
104887,,
104897,,
104907,703,673
104917,705,673
104927,707,673
104937,709,674
104947,710,674
104957,708,673
104967,709,672
104977,709,674
104987,709,674
104997,709,670
105007,709,669
105017,709,669
105027,709,669
105037,,
105047,,
105057,707,668
105067,707,669
105077,707,669
105087,706,669
105097,705,667
105107,704,667
105117,703,669
105127,701,671
105137,,
105147,,
105157,699,670
105167,697,672
105177,,
105187,,
105197,699,670
105207,691,674
105217,688,674
105227,691,673
105237,694,674
105247,692,675
105257,689,675
105267,689,673
105277,691,672
105287,691,670
105297,689,671
105307,688,675
105317,688,675
105327,687,674
105337,686,674
105347,686,674
105357,687,674
105367,686,673
105377,684,669
105387,685,669
105397,687,672
105407,686,672
105417,686,672
105427,687,672
105437,688,672
105447,688,673
105457,687,674
105467,687,677
105477,689,678
105487,690,679
105497,689,679
105507,690,680
105517,690,680
105527,689,680
105537,688,678
105547,688,676
105557,688,676
105567,686,674
105577,679,676
105587,682,678
105597,683,677
105607,680,675
105617,678,674
105627,678,674
105637,678,676
105647,676,676
105657,675,675
105667,675,673
105677,675,672
105686,673,671
105696,673,669
105707,674,666
105717,674,666
105726,674,666
105736,675,664
105746,678,663
105756,680,662
105766,682,659
105776,684,659
105786,686,658
105796,689,659
105806,690,659
105816,691,659
105826,694,658
105836,695,657
105846,695,657
105856,695,657
105866,696,659
105876,696,659
105886,696,659
105896,695,660
105906,696,660
105916,697,661
105926,697,663
105936,696,664
105946,697,665
105956,699,665
105966,698,665
105976,698,665
105986,699,665
105996,699,664
106006,699,664
106016,698,664
106026,698,663
106036,699,662
106046,699,662
106056,697,663
106066,697,663
106076,698,662
106086,698,663
106096,696,664
106106,697,665
106116,698,666
106126,697,667
106136,696,667
106146,696,669
106156,697,669
106166,696,669
106176,695,669
106186,696,669
106196,696,667
106206,693,665
106216,692,664
106226,692,665
106236,693,666
106246,692,666
106256,692,666
106266,692,667
106276,692,667
106286,691,668
106296,690,669
106306,690,668
106316,689,668
106326,684,674
106336,683,673
106346,683,670
106356,684,668
106366,684,668
106376,683,669
106386,683,668
106396,683,668
106406,683,667
106416,682,667
106426,683,665
106436,684,665
106446,683,666
106456,682,668
106466,682,668
106476,683,668
106486,682,669
106496,682,670
106506,682,671
106516,683,671
106526,682,673
106536,681,673
106546,682,673
106556,682,672
106566,681,673
106576,680,673
106586,680,671
106596,680,671
106606,679,672
106616,679,672
106626,679,671
106636,679,671
106646,678,672
106656,678,674
106666,679,673
106676,678,673
106686,678,675
106696,677,676
106706,678,676
106716,677,676
106726,676,677
106736,677,678
106746,677,676
106756,678,672
106766,677,672
106776,678,672
106786,680,671
106796,682,670
106806,683,670
106816,684,670
106826,686,668
106836,688,668
106846,688,668
106856,689,668
106866,690,668
106876,690,667
106886,690,665
106896,690,665
106906,690,665
106916,690,665
106926,689,665
106936,688,664
106946,688,663
106956,688,663
106966,686,665
106976,682,674
106986,682,673
106996,684,665
107006,683,665
107016,681,668
107026,682,667
107036,682,667
107046,681,667
107056,682,666
107066,684,665
107076,686,663
107086,687,663
107096,688,663
107106,689,663
107116,691,664
107126,691,664
107136,691,663
107146,692,663
107156,692,663
107166,691,665
107176,689,667
107186,689,668
107196,688,667
107206,686,667
107216,685,668
107226,684,669
107236,683,669
107246,682,670
107256,681,670
107266,681,669
107276,681,670
107286,679,669
107296,678,674
107306,679,683
107316,677,684
107326,676,685
107336,675,685
107346,675,686
107355,674,686
107365,674,687
107375,673,686
107385,673,685
107395,674,684
107405,674,682
107415,675,679
107425,676,677
107435,677,675
107445,676,671
107455,676,668
107465,677,664
107475,677,664
107485,676,663
107495,675,661
107505,675,659
107515,676,658
107525,676,658
107535,676,657
107545,677,657
107555,677,659
107565,675,661
107575,674,662
107585,676,659
107595,680,658
107605,682,658
107615,,
107625,,
107635,,
107645,,
107655,678,664
107665,679,663
107675,679,663
107685,679,665
107695,679,666
107705,681,666
107715,681,667
107725,680,668
107735,680,673
107745,683,680
107755,683,681
107765,681,683
107775,681,685
107785,681,686
107795,681,686
107805,680,687
107815,680,688
107825,680,689
107835,679,689
107845,678,691
107855,677,691
107865,676,691
107875,675,691
107885,673,689
107895,673,689
107905,673,688
107915,672,686
107925,671,684
107935,671,682
107945,672,679
107955,672,676
107965,672,674
107975,672,672
107985,674,671
107995,674,669
108005,674,668
108015,675,668
108025,677,668
108035,679,669
108045,681,671
108055,681,673
108065,681,676
108075,682,677
108085,682,678
108095,682,680
108105,681,681
108115,681,681
108125,679,681
108135,677,684
108145,677,687
108155,676,688
108165,674,689
108175,672,690
108185,671,691
108195,669,690
108205,667,689
108215,665,690
108225,664,691
108235,663,691
108245,661,691
108255,660,690
108265,661,690
108275,661,690
108285,661,689
108295,661,689
108305,,
108315,,
108325,662,689
108335,663,689
108345,663,689
108355,663,687
108365,664,686
108375,664,685
108385,663,684
108395,664,682
108405,666,681
108415,668,680
108425,668,680
108435,668,679
108445,670,678
108455,671,678
108465,671,677
108475,672,677
108485,673,678
108495,673,680
108505,671,681
108515,670,681
108525,669,679
108535,668,679
108545,666,678
108555,665,674
108565,664,673
108575,663,676
108585,663,675
108595,663,675
108605,664,676
108615,665,676
108625,663,678
108635,663,678
108645,664,679
108655,665,679
108665,666,679
108675,666,680
108685,666,680
108695,666,681
108705,664,682
108715,664,681
108725,666,681
108735,666,682
108745,664,683
108755,662,684
108765,663,684
108775,663,685
108785,661,688
108795,661,687
108805,662,686
108815,663,687
108825,660,689
108835,660,688
108845,662,688
108855,662,687
108865,662,687
108875,661,687
108885,661,687
108895,661,688
108905,659,690
108915,659,691
108925,659,691
108935,658,692
108945,656,692
108955,655,693
108965,654,693
108975,653,693
108985,652,693
108995,652,692
109005,652,691
109015,652,690
109024,652,689
109034,652,686
109044,654,684
109054,654,683
109064,653,683
109074,653,681
109084,654,678
109094,655,677
109104,654,676
109114,653,676
109124,654,674
109134,654,676
109144,652,682
109154,654,681
109164,657,680
109174,657,682
109184,655,686
109194,655,686
109204,655,686
109214,655,686
109224,654,687
109234,653,688
109244,654,688
109254,653,689
109264,651,690
109274,651,690
109284,651,689
109294,652,689
109304,652,688
109314,652,688
109324,653,688
109334,654,689
109344,653,690
109354,654,690
109364,655,689
109374,655,689
109384,654,689
109394,654,688
109404,655,688
109414,655,689
109424,654,690
109434,654,689
109444,655,688
109454,654,689
109464,651,691
109474,651,691
109484,652,691
109494,653,694
109504,651,696
109514,651,695
109524,651,692
109534,652,692
109544,651,691
109554,651,688
109564,654,684
109574,655,682
109584,653,680
109594,651,677
109604,654,671
109614,655,675
109624,650,691
109634,653,690
109644,658,686
109654,658,687
109664,656,689
109674,656,689
109684,658,688
109694,660,689
109704,660,690
109714,660,690
109724,662,689
109734,662,690
109744,661,691
109754,661,690
109764,662,688
109774,662,689
109784,661,689
109794,661,689
109804,660,689
109814,659,689
109824,659,689
109834,660,689
109844,661,689
109854,661,689
109864,660,690
109874,661,690
109884,661,691
109894,661,691
109904,661,691
109914,660,691
109924,659,691
109934,658,692
109944,656,694
109954,656,693
109964,656,693
109974,,
109984,,
109994,655,693
110004,654,692
110014,654,691
110024,654,689
110034,654,688
110044,653,686
110054,653,683
110064,658,679
110074,658,681
110084,656,683
110094,655,679
110104,658,676
110114,658,676
110124,657,677
110134,657,676
110144,658,676
110154,658,678
110164,656,680
110174,656,679
110184,658,677
110194,661,676
110204,661,677
110214,661,677
110224,,
110234,,
110244,,
110254,,
110264,665,676
110274,666,677
110284,666,677
110294,667,676
110304,670,677
110314,670,679
110324,670,680
110334,670,681
110344,670,683
110354,671,683
110364,671,684
110374,671,685
110384,673,687
110394,672,688
110404,672,689
110414,672,690
110424,673,691
110434,672,693
110444,671,693
110454,670,694
110464,670,694
110474,668,695
110484,664,696
110494,663,696
110504,663,696
110514,661,697
110524,659,697
110534,659,696
110544,660,695
110554,660,695
110564,659,696
110574,659,694
110584,662,691
110594,662,692
110604,661,691
110614,661,689
110624,663,686
110634,663,686
110644,661,686
110654,661,682
110664,665,676
110674,663,677
110684,659,679
110694,658,674
110703,660,672
110713,660,673
110723,655,675
110733,653,673
110743,655,670
110753,655,671
110763,654,673
110773,655,673
110783,656,673
110793,656,675
110803,654,678
110813,655,679
110823,657,679
110833,657,683
110843,656,687
110853,,
110863,,
110873,656,686
110883,658,687
110893,658,689
110903,657,690
110913,658,691
110923,,
110933,,
110943,657,691
110953,657,693
110963,656,693
110973,655,693
110983,654,693
110993,654,694
111003,652,694
111013,650,692
111017,,
111023,649,692
111033,648,694
111043,646,694
111053,645,693
111063,645,693
111073,644,693
111083,642,693
111093,641,692
111103,641,693
111113,641,695
111123,641,695
111133,641,691
111143,642,690
111153,643,692
111163,643,692
111173,644,689
111183,648,685
111193,648,687
111203,646,689
111213,647,684
111223,650,681
111233,651,680
111243,650,679
111253,650,675
111263,654,672
111273,655,671
111283,653,670
111293,654,667
111303,657,666
111313,657,667
111323,656,668
111333,656,667
111343,659,666
111353,661,669
111363,659,671
111373,660,672
111383,663,672
111393,665,675
111403,661,678
111413,658,679
111423,662,679
111433,665,681
111443,664,683
111453,663,682
111463,665,679
111473,665,681
111483,664,682
111493,,
111503,,
111513,662,682
111523,664,681
111533,665,681
111543,662,682
111553,661,679
111563,663,678
111573,663,679
111583,661,681
111593,661,679
111603,663,677
111613,663,675
111623,662,673
111633,662,669
111643,664,668
111653,667,668
111663,666,666
111673,665,664
111683,667,660
111693,667,659
111703,666,659
111713,666,658
111723,669,656
111733,669,656
111743,667,656
111753,667,657
111763,668,658
111773,670,658
111783,670,658
111793,670,658
111803,672,657
111813,674,658
111823,674,659
111833,675,659
111843,678,658
111853,680,660
111863,681,660
111873,680,660
111883,682,661
111893,687,664
111903,687,665
111913,687,664
111923,687,665
111933,687,667
111943,686,667
111953,684,668
111963,684,674
111973,685,672
111983,686,672
111993,684,673
112003,684,674
112013,684,675
112023,683,676
112033,681,678
112043,681,679
112053,681,679
112063,680,679
112073,679,680
112083,680,681
112093,680,681
112103,679,680
112113,676,680
112123,,
112133,,
112143,677,679
112153,,
112163,,
112173,674,673
112183,676,671
112193,676,670
112203,676,669
112213,679,667
112223,684,662
112233,682,661
112243,682,662
112253,682,663
112263,681,662
112273,682,662
112283,682,662
112293,683,662
112303,683,660
112313,682,659
112323,681,661
112333,682,662
112342,681,662
112352,681,661
112363,682,660
112372,684,661
112382,683,661
112392,682,659
112402,684,659
112412,687,662
112422,687,662
112432,687,660
112442,688,660
112452,689,663
112462,688,664
112472,688,663
112482,690,663
112492,692,664
112502,691,665
112512,690,665
112522,690,665
112532,690,667
112542,689,667
112552,688,666
112562,688,665
112572,687,667
112582,686,669
112592,686,669
112602,687,668
112612,689,667
112622,689,666
112632,687,665
112642,687,665
112652,688,664
112662,688,664
112672,689,662
112682,691,658
112692,692,657
112702,691,657
112712,691,658
112722,692,657
112732,693,658
112742,692,658
112752,691,659
112762,689,662
112772,689,662
112782,687,662
112792,687,662
112802,690,660
112812,690,661
112822,689,662
112832,688,662
112842,688,663
112852,,
112862,,
112872,,
112882,,
112892,690,665
112902,690,668
112912,690,668
112922,693,667
112932,698,669
112942,699,668
112952,700,668
112962,703,668
112972,709,670
112982,714,670
112992,717,668
113002,720,668
113012,724,670
113022,726,670
113032,727,670
113042,729,672
113052,730,674
113062,730,675
113072,730,675
113082,731,678
113092,725,674
113102,711,667
113112,709,672
113122,707,676
113132,705,678
113142,702,678
113152,701,678
113162,699,678
113172,708,685
113182,720,690
113192,721,689
113202,722,689
113212,715,684
113222,700,676
113232,698,682
113242,692,685
113252,705,693
113262,720,698
113272,723,697
113282,728,699
113292,731,703
113302,732,707
113312,734,708
113322,736,712
113332,738,713
113342,739,712
113352,739,716
113362,741,719
113372,741,721
113382,740,722
113392,739,721
113402,739,720
113412,731,711
113422,712,700
113432,721,701
113442,734,698
113452,733,692
113462,731,691
113472,731,688
113482,730,685
113492,730,683
113502,730,681
113512,730,681
113522,731,682
113532,731,682
113542,730,683
113552,730,684
113562,732,685
113572,732,687
113582,732,689
113592,733,691
113602,732,692
113612,732,693
113622,731,693
113632,730,694
113642,730,695
113652,729,698
113662,722,696
113672,717,690
113682,709,694
113692,706,703
113702,758,697
113712,833,693
113722,901,711
113732,1013,772
113742,1125,854
113752,1247,938
113762,,
113772,1247,925
113782,1349,893
113792,1515,887
113802,1599,769
113812,1644,548
113822,1655,508
113832,1684,518
113842,1740,557
113852,1766,556
113862,1715,568
113872,1628,596
113882,1653,525
113892,1572,470
113902,1427,466
113912,1418,483
113922,1443,513
113932,1446,479
113942,1485,459
113952,1457,463
113962,1417,473
113972,1376,488
113982,1346,484
113992,1338,469
114002,1323,469
114011,1308,479
114021,1248,487
114031,1213,478
114041,1216,472
114051,1240,484
114061,1162,514
114071,1166,471
114081,1175,470
114091,1125,464
114101,1117,463
114111,1115,467
114121,1143,572
114131,1174,633
114141,1199,739
114151,1177,717
114161,1176,733
114171,1181,766
114181,1170,760
114191,1159,714
114201,1158,708
114211,1153,705
114221,1148,705
114231,1143,710
114241,1137,712
114251,1130,708
114261,1124,705
114271,1119,703
114281,1116,699
114291,1111,696
114301,1107,693
114311,1102,692
114321,1099,691
114331,1095,691
114341,1083,691
114351,1046,697
114361,996,703
114371,,
114381,,
114391,998,662
114401,987,676
114411,984,675
114421,983,675
114431,982,675
114441,980,673
114451,978,674
114461,977,676
114471,975,674
114481,971,671
114491,965,668
114501,968,667
114511,993,671
114521,1027,675
114531,1047,696
114541,1044,702
114551,1036,682
114561,1036,681
114571,1038,691
114581,1033,688
114591,1024,674
114601,1021,672
114611,1018,672
114621,1017,678
114631,1016,682
114641,1013,679
114651,1010,678
114661,1009,679
114671,1006,679
114681,1005,681
114691,1005,685
114701,1003,690
114711,1001,689
114721,999,686
114731,997,689
114741,996,694
114751,994,693
114761,994,691
114771,994,691
114781,,
114791,,
114801,,
114999,,
